"customer_id,age,gender,city,email"
"C000613,47,Male,Braga,user613@example.com"
"C000614,62,Female,Lisbon,user614@example.com"
"C000615,45,Other,Porto,user615@example.com"
"C000616,23,Male,Porto,user616@example.com"
"C000617,32,Female,Faro,user617@example.com"
"C000618,43,Other,Lisbon,user618@example.com"
"C000619,16,Male,Braga,user619@example.com"
"C000620,54,Other,Braga,user620@example.com"
"C000621,45,Other,Porto,user621@example.com"
"C000622,46,Male,Lisbon,user622@example.com"
"C000623,55,Other,Coimbra,user623@example.com"
"C000624,57,Female,Braga,user624@example.com"
"C000625,37,Female,Lisbon,user625@example.com"
"C000626,20,Other,Faro,user626@example.com"
"C000627,57,Female,Lisbon,user627@example.com"
"C000628,42,Other,Coimbra,user628@example.com"
"C000629,37,Male,Braga,user629@example.com"
"C000630,17,Male,Faro,user630@example.com"
"C000631,37,Female,Braga,user631@example.com"
"C000632,29,Other,Faro,user632@example.com"
"C000633,18,Male,Coimbra,user633@example.com"
"C000634,40,Other,Faro,user634@example.com"
"C000635,34,Male,Faro,user635@example.com"
"C000636,40,Male,Faro,Unknown"
"C000637,57,Female,Porto,user637@example.com"
"C000638,56,Male,Coimbra,user638@example.com"
"C000639,44,Female,Faro,user639@example.com"
"C000640,33,Other,Coimbra,user640@example.com"
"C000641,20,Female,Braga,user641@example.com"
"C000642,18,Female,Faro,user642@example.com"
"C000643,25,Other,Porto,user643@example.com"
"C000644,20,Female,Faro,user644@example.com"
"C000645,64,Female,Porto,user645@example.com"
"C000646,58,Male,Braga,user646@example.com"
"C000647,61,Female,Coimbra,user647@example.com"
"C000648,37,Male,Coimbra,user648@example.com"
"C000649,65,Other,Braga,user649@example.com"
"C000650,18,Male,Coimbra,user650@example.com"
"C000651,19,Female,Faro,user651@example.com"
"C000652,17,Female,Faro,user652@example.com"
"C000653,63,Female,Porto,user653@example.com"
"C000654,57,Other,Braga,user654@example.com"
"C000655,17,Female,Faro,user655@example.com"
"C000656,55,Other,Faro,user656@example.com"
"C000657,17,Female,Braga,user657@example.com"
"C000658,28,Other,Lisbon,user658@example.com"
"C000659,36,Female,Faro,user659@example.com"
"C000660,48,Other,Porto,user660@example.com"
"C000661,21,Male,Coimbra,user661@example.com"
"C000662,63,Female,Porto,user662@example.com"
"C000663,32,Female,Faro,user663@example.com"
"C000664,40,Female,Braga,user664@example.com"
"C000665,49,Male,Coimbra,user665@example.com"
"C000666,62,Male,Lisbon,user666@example.com"
"C000667,17,Female,Coimbra,user667@example.com"
"C000668,30,Female,Faro,user668@example.com"
"C000669,36,Male,Porto,user669@example.com"
"C000670,40,Other,Coimbra,user670@example.com"
"C000671,51,Other,Porto,user671@example.com"
"C000672,41,Male,Lisbon,user672@example.com"
"C000673,67,Female,Braga,user673@example.com"
"C000674,52,Other,Porto,user674@example.com"
"C000675,65,Female,Braga,user675@example.com"
"C000676,36,Male,Coimbra,user676@example.com"
"C000677,37,Female,Coimbra,user677@example.com"
"C000678,64,Female,Coimbra,user678@example.com"
"C000679,50,Other,Porto,user679@example.com"
"C000680,29,Other,Lisbon,user680@example.com"
"C000681,60,Other,Lisbon,user681@example.com"
"C000682,17,Male,Faro,user682@example.com"
"C000683,31,Other,Lisbon,user683@example.com"
"C000684,38,Other,Porto,user684@example.com"
"C000685,23,Female,Porto,user685@example.com"
"C000686,52,Female,Faro,user686@example.com"
"C000687,20,Other,Braga,user687@example.com"
"C000688,35,Male,Braga,user688@example.com"
"C000689,29,Male,Coimbra,user689@example.com"
"C000690,51,Female,Porto,user690@example.com"
"C000691,64,Other,Coimbra,user691@example.com"
"C000692,32,Female,Braga,user692@example.com"
"C000693,38,Male,Lisbon,user693@example.com"
"C000694,16,Female,Braga,user694@example.com"
"C000695,28,Other,Faro,user695@example.com"
"C000696,51,Male,Lisbon,user696@example.com"
"C000697,60,Female,Coimbra,user697@example.com"
"C000698,43,Female,Coimbra,user698@example.com"
"C000699,58,Female,Porto,user699@example.com"
"C000700,35,Other,Porto,user700@example.com"
"C000701,22,Male,Faro,user701@example.com"
"C000702,21,Other,Lisbon,user702@example.com"
"C000703,48,Other,Coimbra,user703@example.com"
"C000704,35,Male,Lisbon,user704@example.com"
"C000705,31,Male,Faro,user705@example.com"
"C000706,64,Male,Porto,user706@example.com"
"C000707,21,Other,Braga,user707@example.com"
"C000708,20,Male,Lisbon,user708@example.com"
"C000709,56,Other,Faro,user709@example.com"
"C000710,44,Other,Faro,user710@example.com"
"C000711,60,Other,Lisbon,user711@example.com"
"C000712,65,Male,Coimbra,user712@example.com"
"C000713,68,Male,Faro,user713@example.com"
"C000714,67,Male,Porto,user714@example.com"
"C000715,18,Female,Faro,user715@example.com"
"C000716,53,Male,Coimbra,user716@example.com"
"C000717,45,Other,Porto,user717@example.com"
"C000718,61,Male,Braga,user718@example.com"
"C000719,36,Male,Faro,user719@example.com"
"C000720,56,Male,Faro,user720@example.com"
"C000721,64,Female,Braga,user721@example.com"
"C000722,21,Other,Porto,user722@example.com"
"C000723,51,Male,Faro,user723@example.com"
"C000724,20,Male,Porto,user724@example.com"
"C000725,54,Female,Braga,user725@example.com"
"C000726,48,Female,Coimbra,user726@example.com"
"C000727,25,Other,Coimbra,user727@example.com"
"C000728,65,Male,Porto,user728@example.com"
"C000729,43,Male,Porto,user729@example.com"
"C000730,62,Male,Faro,Unknown"
"C000731,62,Male,Braga,Unknown"
"C000732,39,Other,Porto,user732@example.com"
"C000733,17,Male,Lisbon,user733@example.com"
"C000734,46,Female,Lisbon,user734@example.com"
"C000735,51,Other,Coimbra,user735@example.com"
"C000736,62,Male,Faro,user736@example.com"
"C000737,23,Female,Porto,user737@example.com"
"C000738,68,Male,Coimbra,user738@example.com"
"C000739,52,Female,Braga,user739@example.com"
"C000740,61,Male,Lisbon,user740@example.com"
"C000741,45,Male,Faro,user741@example.com"
"C000742,17,Other,Coimbra,user742@example.com"
"C000743,42,Male,Coimbra,user743@example.com"
"C000744,63,Male,Faro,user744@example.com"
"C000745,67,Male,Porto,user745@example.com"
"C000746,31,Male,Braga,user746@example.com"
"C000747,16,Other,Lisbon,user747@example.com"
"C000748,47,Male,Porto,user748@example.com"
"C000749,42,Male,Coimbra,user749@example.com"
"C000750,48,Female,Coimbra,user750@example.com"
"C000751,33,Male,Porto,Unknown"
"C000752,18,Female,Coimbra,Unknown"
"C000753,61,Other,Lisbon,user753@example.com"
"C000754,17,Other,Braga,user754@example.com"
"C000755,29,Female,Faro,user755@example.com"
"C000756,63,Other,Coimbra,user756@example.com"
"C000757,16,Female,Lisbon,user757@example.com"
"C000758,63,Male,Braga,user758@example.com"
"C000759,52,Other,Braga,user759@example.com"
"C000760,40,Female,Faro,user760@example.com"
"C000761,48,Female,Faro,user761@example.com"
"C000762,38,Male,Coimbra,user762@example.com"
"C000763,42,Male,Faro,Unknown"
"C000764,47,Other,Braga,user764@example.com"
"C000765,46,Female,Porto,user765@example.com"
"C000766,46,Other,Lisbon,user766@example.com"
"C000767,41,Male,Lisbon,user767@example.com"
"C000768,54,Other,Porto,user768@example.com"
"C000769,21,Female,Porto,user769@example.com"
"C000770,53,Female,Coimbra,user770@example.com"
"C000771,57,Female,Faro,user771@example.com"
"C000772,40,Female,Braga,user772@example.com"
"C000773,68,Female,Braga,user773@example.com"
"C000774,25,Other,Faro,user774@example.com"
"C000775,29,Male,Faro,user775@example.com"
"C000776,49,Other,Porto,user776@example.com"
"C000777,62,Other,Braga,user777@example.com"
"C000778,54,Male,Coimbra,user778@example.com"
"C000779,25,Male,Coimbra,user779@example.com"
"C000780,16,Female,Braga,user780@example.com"
"C000781,38,Female,Braga,user781@example.com"
"C000782,19,Male,Lisbon,user782@example.com"
"C000783,39,Female,Lisbon,user783@example.com"
"C000784,22,Male,Coimbra,user784@example.com"
"C000785,53,Male,Braga,user785@example.com"
"C000786,43,Female,Faro,user786@example.com"
"C000787,68,Female,Faro,user787@example.com"
"C000788,56,Other,Braga,user788@example.com"
"C000789,44,Other,Porto,user789@example.com"
"C000790,35,Female,Faro,Unknown"
"C000791,68,Other,Braga,user791@example.com"
"C000792,42,Female,Faro,Unknown"
"C000793,22,Female,Lisbon,user793@example.com"
"C000794,32,Other,Lisbon,user794@example.com"
"C000795,24,Other,Braga,user795@example.com"
"C000796,58,Female,Coimbra,user796@example.com"
"C000797,30,Male,Braga,user797@example.com"
"C000798,66,Male,Faro,user798@example.com"
"C000799,60,Other,Braga,user799@example.com"
"C000800,38,Other,Coimbra,user800@example.com"
"C000801,61,Female,Faro,user801@example.com"
"C000802,60,Other,Faro,user802@example.com"
"C000803,21,Female,Porto,user803@example.com"
"C000804,29,Male,Porto,user804@example.com"
"C000805,29,Female,Porto,user805@example.com"
"C000806,67,Female,Faro,user806@example.com"
"C000807,35,Female,Faro,user807@example.com"
"C000808,55,Other,Porto,user808@example.com"
"C000809,41,Female,Faro,user809@example.com"
"C000810,47,Male,Braga,user810@example.com"
"C000811,50,Male,Lisbon,user811@example.com"
"C000812,63,Male,Braga,user812@example.com"
"C000813,30,Other,Faro,user813@example.com"
"C000814,49,Male,Porto,user814@example.com"
"C000815,18,Male,Coimbra,user815@example.com"
"C000816,59,Female,Braga,user816@example.com"
"C000817,16,Female,Braga,user817@example.com"
"C000818,16,Male,Braga,user818@example.com"
"C000819,42,Female,Coimbra,user819@example.com"
"C000820,60,Other,Braga,user820@example.com"
"C000821,46,Male,Lisbon,user821@example.com"
"C000822,52,Other,Porto,user822@example.com"
"C000823,50,Male,Lisbon,user823@example.com"
"C000824,17,Male,Faro,user824@example.com"
"C000825,46,Female,Lisbon,user825@example.com"
"C000826,22,Female,Faro,user826@example.com"
"C000827,16,Male,Braga,user827@example.com"
"C000828,38,Other,Lisbon,user828@example.com"
"C000829,48,Other,Coimbra,user829@example.com"
"C000830,60,Other,Braga,user830@example.com"
"C000831,62,Other,Faro,user831@example.com"
"C000832,19,Female,Coimbra,user832@example.com"
"C000833,18,Other,Braga,user833@example.com"
"C000834,42,Other,Coimbra,user834@example.com"
"C000835,28,Female,Faro,user835@example.com"
"C000836,33,Other,Lisbon,user836@example.com"
"C000837,40,Male,Faro,user837@example.com"
"C000838,25,Female,Coimbra,user838@example.com"
"C000839,65,Female,Lisbon,Unknown"
"C000840,28,Female,Lisbon,Unknown"
"C000841,20,Female,Coimbra,user841@example.com"
"C000842,33,Other,Coimbra,user842@example.com"
"C000843,16,Male,Porto,user843@example.com"
"C000844,36,Other,Faro,user844@example.com"
"C000845,25,Other,Porto,user845@example.com"
"C000846,25,Female,Braga,user846@example.com"
"C000847,23,Female,Porto,user847@example.com"
"C000848,49,Male,Braga,user848@example.com"
"C000849,67,Female,Lisbon,user849@example.com"
"C000850,31,Male,Coimbra,user850@example.com"
"C000851,17,Male,Porto,user851@example.com"
"C000852,19,Male,Porto,user852@example.com"
"C000853,37,Male,Faro,user853@example.com"
"C000854,50,Male,Coimbra,user854@example.com"
"C000855,69,Male,Braga,user855@example.com"
"C000856,57,Male,Porto,user856@example.com"
"C000857,62,Female,Faro,user857@example.com"
"C000858,63,Male,Lisbon,user858@example.com"
"C000859,69,Male,Lisbon,user859@example.com"
"C000860,23,Male,Lisbon,user860@example.com"
"C000861,31,Male,Lisbon,user861@example.com"
"C000862,38,Other,Coimbra,user862@example.com"
"C000863,43,Other,Braga,user863@example.com"
"C000864,29,Other,Braga,user864@example.com"
"C000865,50,Other,Lisbon,user865@example.com"
"C000866,58,Other,Porto,user866@example.com"
"C000867,45,Male,Lisbon,user867@example.com"
"C000868,59,Other,Porto,user868@example.com"
"C000869,28,Other,Braga,user869@example.com"
"C000870,25,Other,Lisbon,user870@example.com"
"C000871,58,Female,Coimbra,user871@example.com"
"C000872,53,Female,Porto,user872@example.com"
"C000873,37,Other,Braga,user873@example.com"
"C000874,28,Male,Coimbra,user874@example.com"
"C000875,44,Female,Braga,user875@example.com"
"C000876,47,Female,Porto,user876@example.com"
"C000877,61,???,Lisbon,user877@example.com"
"C000878,42,Other,Coimbra,user878@example.com"
"C000879,60,Female,Porto,user879@example.com"
"C000880,50,Female,Porto,user880@example.com"
"C000881,34,Male,Lisbon,user881@example.com"
"C000882,45,Other,Faro,user882@example.com"
"C000883,47,Female,Porto,user883@example.com"
"C000884,17,Female,Lisbon,user884@example.com"
"C000885,40,Male,Porto,user885@example.com"
"C000886,16,Female,Porto,user886@example.com"
"C000887,37,Female,Coimbra,user887@example.com"
"C000888,53,Male,Braga,user888@example.com"
"C000889,20,Female,Lisbon,user889@example.com"
"C000890,68,Female,Braga,user890@example.com"
"C000891,34,Other,Faro,user891@example.com"
"C000892,28,Female,Porto,user892@example.com"
"C000893,57,Other,Faro,user893@example.com"
"C000894,47,Male,Braga,Unknown"
"C000895,61,Other,Faro,user895@example.com"
"C000896,66,Male,Braga,user896@example.com"
"C000897,45,Other,Porto,user897@example.com"
"C000898,25,Male,Porto,user898@example.com"
"C000899,42,Other,Braga,user899@example.com"
"C000900,59,Other,Braga,user900@example.com"
"C000901,51,Other,Faro,user901@example.com"
"C000902,37,Male,Faro,user902@example.com"
"C000903,40,Male,Lisbon,user903@example.com"
"C000904,65,Male,Braga,user904@example.com"
"C000905,22,Female,Coimbra,user905@example.com"
"C000906,56,Other,Coimbra,user906@example.com"
"C000907,21,Other,Coimbra,user907@example.com"
"C000908,66,Female,Coimbra,user908@example.com"
"C000909,58,Female,Coimbra,user909@example.com"
"C000910,22,Male,Braga,user910@example.com"
"C000911,37,Male,Lisbon,user911@example.com"
"C000912,29,Male,Coimbra,user912@example.com"
"C000913,28,Other,Porto,user913@example.com"
"C000914,45,Male,Faro,user914@example.com"
"C000915,20,Female,Lisbon,user915@example.com"
"C000916,28,Male,Coimbra,user916@example.com"
"C000917,37,Other,Lisbon,user917@example.com"
"C000918,32,Other,Porto,user918@example.com"
"C000919,39,Male,Coimbra,user919@example.com"
"C000920,34,Female,Braga,user920@example.com"
"C000921,36,Female,Faro,user921@example.com"
"C000922,46,Male,Braga,user922@example.com"
"C000923,48,Other,Coimbra,user923@example.com"
"C000924,27,Female,Braga,user924@example.com"
"C000925,24,Male,Porto,user925@example.com"
"C000926,51,Other,Lisbon,user926@example.com"
"C000927,34,Other,Porto,user927@example.com"
"C000928,28,Female,Lisbon,user928@example.com"
"C000929,34,Other,Coimbra,user929@example.com"
"C000930,40,Male,Faro,user930@example.com"
"C000931,63,Other,Faro,user931@example.com"
"C000932,16,Female,Porto,user932@example.com"
"C000933,19,Male,Porto,user933@example.com"
"C000934,59,Male,Lisbon,user934@example.com"
"C000935,54,Other,Braga,user935@example.com"
"C000936,24,Male,Coimbra,user936@example.com"
"C000937,30,Female,Lisbon,user937@example.com"
"C000938,28,Other,Braga,user938@example.com"
"C000939,50,Female,Porto,user939@example.com"
"C000940,43,Male,Braga,user940@example.com"
"C000941,26,Male,Porto,user941@example.com"
"C000942,62,Male,Faro,user942@example.com"
"C000943,53,Other,Lisbon,user943@example.com"
"C000944,48,Other,Braga,user944@example.com"
"C000945,43,Male,Porto,user945@example.com"
"C000946,46,Other,Faro,user946@example.com"
"C000947,26,Male,Lisbon,user947@example.com"
"C000948,44,Male,Coimbra,user948@example.com"
"C000949,52,Male,Faro,user949@example.com"
"C000950,23,Male,Coimbra,user950@example.com"
"C000951,18,Female,Faro,user951@example.com"
"C000952,46,Other,Lisbon,user952@example.com"
"C000953,40,Male,Braga,user953@example.com"
"C000954,67,Male,Faro,user954@example.com"
"C000955,53,Other,Lisbon,user955@example.com"
"C000956,60,Other,Porto,user956@example.com"
"C000957,38,Female,Coimbra,user957@example.com"
"C000958,34,Female,Braga,user958@example.com"
"C000959,60,Other,Lisbon,user959@example.com"
"C000960,66,Female,Braga,user960@example.com"
"C000961,58,Male,Faro,user961@example.com"
"C000962,46,Other,Coimbra,user962@example.com"
"C000963,44,Female,Lisbon,user963@example.com"
"C000964,64,Male,Faro,user964@example.com"
"C000965,45,Male,Braga,user965@example.com"
"C000966,51,Female,Lisbon,user966@example.com"
"C000967,26,Other,Porto,user967@example.com"
"C000968,18,Other,Coimbra,user968@example.com"
"C000969,37,Male,Porto,user969@example.com"
"C000970,42,Other,Lisbon,user970@example.com"
"C000971,55,Male,Porto,user971@example.com"
"C000972,18,Other,Porto,user972@example.com"
"C000973,20,Other,Coimbra,user973@example.com"
"C000974,46,Female,Faro,user974@example.com"
"C000975,57,Female,Porto,user975@example.com"
"C000976,40,Female,Coimbra,user976@example.com"
"C000977,30,Other,Faro,user977@example.com"
"C000978,38,Male,Porto,user978@example.com"
